,Home Type,Year Built,Address,Bedrooms,Bathrooms,Square Feet,Price
695,single_family,1947.0,1710 Cunningham Ln,3.0,3.0,52272.0,429900.0
696,single_family,2003.0,2547 Moss Creek Rd,3.0,2.0,5227.0,374900.0
697,land,,2650 Maloney Rd,,0.0,397267.0,199900.0
698,single_family,2022.0,Boston Ivy Ln Lot 26,4.0,4.0,12632.0,891527.0
699,single_family,1979.0,4230 Taliluna Ave,4.0,4.0,9148.0,589000.0
700,single_family,1987.0,10034 McCormick Pl,3.0,3.0,8712.0,350000.0
701,single_family,1968.0,717 Fretz Rd,2.0,2.0,21780.0,399900.0
702,single_family,1992.0,1606 Ila Perdue Dr,4.0,3.0,12197.0,489900.0
703,single_family,1988.0,3501 Equestrian Way Unit 4,3.0,2.0,10890.0,389900.0
704,single_family,1964.0,9001 Cheri Dr,3.0,1.0,15682.0,259900.0
705,single_family,1920.0,6109 Flint Gap Rd,2.0,1.0,32670.0,150000.0
706,single_family,1972.0,2317 Black Bear Rd,5.0,3.0,18295.0,365000.0
707,single_family,1963.0,2906 Carson Ave,4.0,3.0,9583.0,275000.0
708,single_family,1988.0,463 Watauga Ave,2.0,2.0,17424.0,186900.0
709,single_family,2012.0,7327 Liberty Station Ln,3.0,2.0,11761.0,415000.0
710,single_family,1999.0,11033 Eagle Creek Ln,4.0,3.0,7841.0,664909.0
711,single_family,2022.0,8639 Satellite Ln,4.0,2.0,4356.0,306255.0
712,single_family,1980.0,11008 Concord Woods Dr,3.0,3.0,11761.0,315000.0
713,single_family,1973.0,7113 Ambassador Pl,5.0,4.0,13068.0,499000.0
714,single_family,1920.0,2611 Fenwood Dr,2.0,1.0,5663.0,180000.0
715,single_family,2017.0,3100 Oakwood Hills Ln,4.0,3.0,10890.0,415000.0
716,townhomes,2019.0,519 W Vine Ave,4.0,4.0,2178.0,1450000.0
717,single_family,1966.0,6724 Ball Camp Pike,3.0,2.0,60984.0,324999.0
718,single_family,1968.0,6811 Sevierville Pike,3.0,2.0,142006.0,280000.0
719,single_family,1974.0,9003 Lima Ln,4.0,3.0,19166.0,399900.0
720,single_family,2018.0,5377 Calvert Ln,4.0,4.0,10019.0,459900.0
721,single_family,1988.0,2041 Smoky River Rd,3.0,2.0,,315000.0
722,single_family,1958.0,1704 Vada Cir,3.0,2.0,13939.0,260000.0
723,single_family,2008.0,4105 Riverstone Ln,3.0,2.0,436.0,289900.0
724,mobile,2004.0,6010 Fayette Ln,3.0,2.0,17424.0,175000.0
725,single_family,1930.0,1100 Avenue A,2.0,1.0,11761.0,179700.0
726,single_family,1997.0,155 Nicole Chase Ln,3.0,2.0,479.0,280000.0
727,single_family,2022.0,3256 Hopson Hollow Rd,3.0,2.0,8712.0,353900.0
728,single_family,1991.0,1037 Blinken St,2.0,2.0,2614.0,193900.0
729,single_family,1960.0,248 Taliwa Dr,3.0,2.0,21780.0,489900.0
730,single_family,1954.0,7831 Rollen Rd,3.0,2.0,31363.0,284900.0
731,single_family,1976.0,6804 Cochise Dr,4.0,3.0,24394.0,469900.0
732,single_family,1929.0,5203 Montrose Rd,2.0,2.0,40075.0,275000.0
733,single_family,2008.0,11612 Chapel Glen Ln,3.0,3.0,8712.0,599700.0
734,single_family,2002.0,1613 Moses Ave,3.0,2.0,8712.0,180000.0
735,single_family,1953.0,6119 Walnut Valley Dr,3.0,2.0,21780.0,425000.0
736,single_family,1971.0,5817 Glen Cove Dr,3.0,2.0,23522.0,475000.0
737,townhomes,1981.0,4019 NW Heather Ct,2.0,3.0,,254900.0
738,single_family,2003.0,12635 Coyote Canyon Way,2.0,2.0,217800.0,589900.0
739,single_family,1993.0,8101 Greenwell Rd,3.0,2.0,29185.0,299000.0
740,single_family,1978.0,1313 Whittbier Dr,3.0,2.0,14810.0,349800.0
741,single_family,1925.0,2703 Barton St,1.0,1.0,5227.0,170000.0
742,single_family,1997.0,1908 Cedardale Ln,3.0,3.0,13068.0,469900.0
743,single_family,1995.0,7066 Westerly Winds Rd,4.0,3.0,15682.0,550000.0
744,single_family,2005.0,7802 McMillan Rd,3.0,2.0,43560.0,349900.0
745,land,,Mcmillan,,0.0,367646.0,199900.0
746,single_family,1980.0,4203 Chinkapin Ln,3.0,2.0,11326.0,279000.0
747,single_family,1990.0,7331 W Emory Rd,3.0,3.0,20909.0,449900.0
748,single_family,1935.0,236 Hillcrest Dr,4.0,2.0,19166.0,425000.0
749,single_family,1930.0,548 SW Noelton Dr,3.0,3.0,13068.0,629000.0
750,townhomes,2011.0,5012 White Petal Way,2.0,2.0,,245000.0
751,single_family,1986.0,4313 Raj Rd,5.0,3.0,21344.0,350000.0
752,single_family,2022.0,8651 Satellite Ln,5.0,4.0,5663.0,346470.0
753,single_family,2005.0,6022 Shannon Valley Farms Blvd,5.0,3.0,1307.0,549000.0
754,single_family,1963.0,7005 Pine Grove Rd,4.0,1.0,30928.0,259000.0
755,single_family,1991.0,752 Sedgley Dr,4.0,4.0,29621.0,625000.0
756,land,,4534 Nora Rd,,0.0,530561.0,99900.0
757,single_family,2000.0,12725 Distant View Ln,4.0,4.0,10454.0,629900.0
758,single_family,2006.0,524 Rockwell Farm Ln,5.0,5.0,8712.0,624000.0
759,single_family,1979.0,1804 Devonwood Ct,3.0,3.0,13939.0,320000.0
760,land,,7509 Wickam Rd,,0.0,26136.0,30000.0
761,single_family,1987.0,611 Salisbury Ln,3.0,2.0,10019.0,329900.0
762,condos,1967.0,510 14th St Apt 201,1.0,1.0,,184900.0
763,single_family,2007.0,10417 Kentwell Rd,4.0,3.0,7405.0,442000.0
764,single_family,1988.0,12625 Broken Saddle Rd,4.0,3.0,17860.0,699900.0
765,single_family,1991.0,12336 Oakley Downs Rd,3.0,3.0,18731.0,439900.0
766,single_family,1993.0,12120 Brookstone Dr,5.0,4.0,20473.0,899000.0
767,single_family,1958.0,10023 Westland Dr,2.0,1.0,45738.0,499000.0
768,single_family,1942.0,9125 Asheville Hwy,3.0,2.0,160736.0,229900.0
769,single_family,1959.0,213 Montvue Rd,3.0,2.0,15246.0,283000.0
770,single_family,1999.0,731 Station View Rd,3.0,3.0,6970.0,393000.0
771,single_family,1952.0,417 Oakcrest Rd,6.0,4.0,19166.0,399900.0
772,single_family,2022.0,907 Belle Pond Ave,3.0,3.0,5663.0,510000.0
773,single_family,1968.0,7517 Scenic View Dr,4.0,3.0,14810.0,339000.0
774,farm,,5417 Wolfenbarger Ln,,0.0,3267000.0,825000.0
775,single_family,2004.0,12945 Meadow Pointe Ln,5.0,4.0,436.0,639000.0
776,single_family,2022.0,900 Belle Pond Ave,3.0,3.0,5663.0,565000.0
777,single_family,1955.0,4825 Ball Camp Pike,3.0,2.0,85378.0,299900.0
778,single_family,1977.0,11534 S Monticello Dr,5.0,3.0,22651.0,625000.0
779,single_family,2016.0,5229 Oakhill Dr,3.0,2.0,15246.0,240000.0
780,single_family,2022.0,906 Belle Pond Ave,4.0,3.0,5663.0,525000.0
781,single_family,2018.0,4721 E Emory Rd,6.0,4.0,43996.0,580000.0
782,single_family,2017.0,1129 Blackstone View Ln,3.0,2.0,6970.0,457000.0
783,single_family,1972.0,8921 Farne Island Blvd,3.0,2.0,13939.0,374000.0
784,single_family,1971.0,9912 Coluzzi Dr,4.0,3.0,17424.0,370000.0
785,townhomes,2006.0,10826 Carpenter Run Ln,3.0,3.0,,340000.0
786,single_family,2013.0,11716 Ridgeland Dr,4.0,3.0,6534.0,565000.0
787,single_family,2016.0,2031 Creekside Manor Ln,4.0,3.0,10019.0,604700.0
788,single_family,1941.0,2412 Smithland Ln,3.0,1.0,27878.0,185000.0
789,single_family,2022.0,1735 Maplestone Ln,3.0,3.0,16553.0,329900.0
790,single_family,2002.0,7416 Twin Brooks Blvd,3.0,3.0,10454.0,330000.0
791,condos,1930.0,615 State St Apt 101,2.0,2.0,2614.0,629000.0
792,single_family,2022.0,6129 E Patrol Hwy,3.0,3.0,871.0,317775.0
793,single_family,1977.0,1407 Charing Rd,4.0,3.0,23958.0,375000.0
794,single_family,1971.0,3801 Sullivan Rd,3.0,2.0,74052.0,174900.0
795,single_family,2019.0,12534 Cotton Blossom Ln,4.0,3.0,13068.0,764900.0
796,single_family,1977.0,9829 Tallahassee Dr,4.0,3.0,22651.0,385000.0
797,single_family,2007.0,8714 Brookhaven Dr,4.0,4.0,13939.0,549900.0
798,mobile,2002.0,1761 Richard Ln,3.0,2.0,87991.0,140000.0
799,single_family,2008.0,1629 Buckeye Rd,4.0,3.0,19602.0,500000.0
800,single_family,1984.0,9220 Shady Mill Ln,3.0,3.0,6534.0,329900.0
801,single_family,1977.0,6500 Ellesmere Dr,4.0,2.0,11326.0,250000.0
802,single_family,1987.0,1308 Cherry Tree Ln,3.0,3.0,12632.0,360000.0
803,condos,1997.0,5200 Tazewell Pointe Way,2.0,2.0,,255000.0
804,single_family,1940.0,8016 Andersonville Pike,3.0,3.0,46174.0,429900.0
805,single_family,2007.0,3428 Compton St,3.0,2.0,436.0,225000.0
806,single_family,1966.0,316 Hardwicke Dr,4.0,3.0,13068.0,443000.0
807,single_family,1945.0,1710 Jourolman Ave,2.0,1.0,6970.0,115000.0
808,single_family,1920.0,2027 Washington Ave,3.0,1.0,13068.0,299000.0
809,single_family,2006.0,2117 Mosaic Ln,3.0,3.0,17424.0,375000.0
810,single_family,2010.0,10344 Iverson Ln,3.0,2.0,16553.0,365000.0
811,single_family,2023.0,Lantern Way,4.0,4.0,7841.0,1079380.0
812,single_family,1983.0,7525 Shaker Dr,3.0,4.0,26136.0,400000.0
813,single_family,1945.0,5002 NE Elizabeth Rd,3.0,2.0,14375.0,149900.0
814,land,,110 Sylvia Dr,,0.0,23522.0,50000.0
815,single_family,1920.0,2022 McCroskey Ave,3.0,1.0,13068.0,218000.0
816,single_family,2002.0,2514 Fernbank Rd,3.0,3.0,6534.0,349900.0
817,single_family,2015.0,7377 Calla Crossing Ln,3.0,3.0,6534.0,326000.0
818,single_family,1997.0,4812 Katia Ln,3.0,2.0,10454.0,300000.0
819,single_family,1978.0,6233 Atkins Rd,3.0,2.0,43560.0,250000.0
820,single_family,1930.0,3110 Fairview St,2.0,1.0,8276.0,199000.0
821,single_family,2017.0,538 Barnsley Rd,5.0,3.0,21780.0,1300000.0
822,condos,1900.0,1060 Worlds Fair Park Dr Unit 11,2.0,2.0,2614.0,469000.0
823,single_family,2004.0,2911 Windsock Ln,3.0,2.0,10454.0,229900.0
824,single_family,1940.0,1401 Woodcrest Dr,3.0,2.0,16988.0,302000.0
825,single_family,1925.0,1728 Price Ave,2.0,1.0,436.0,200000.0
826,single_family,1977.0,11105 Farragut Hills Blvd,3.0,3.0,16553.0,499900.0
827,single_family,2021.0,3433 Windmead Ln,3.0,2.0,8276.0,449900.0
828,single_family,1990.0,7705 Christin Lee Cir,4.0,3.0,12197.0,390000.0
829,single_family,1950.0,516 E Columbia Ave,2.0,1.0,7405.0,209900.0
830,single_family,1958.0,8218 SW Aspen Dr,3.0,2.0,19602.0,225000.0
831,single_family,1975.0,7505 Scenic View Dr,4.0,3.0,38768.0,485000.0
832,single_family,2000.0,12901 Long Ridge Rd,4.0,4.0,16553.0,755000.0
833,single_family,1995.0,11746 Crystal Brook Ln,3.0,4.0,12197.0,599000.0
834,single_family,1950.0,2415 Linden Ave,2.0,1.0,7405.0,159900.0
835,single_family,1974.0,7019 Rotherwood Dr,4.0,3.0,16553.0,640000.0
836,single_family,2019.0,9958 Hummingbird Ln,5.0,3.0,6970.0,550000.0
837,single_family,1996.0,164 Nicole Chase Ln,2.0,2.0,6534.0,275900.0
838,single_family,1955.0,5619 Neubert Springs Rd,2.0,1.0,36155.0,160000.0
839,condos,1900.0,523 N Bertrand St Unit 318,1.0,1.0,223027.0,165000.0
840,single_family,2015.0,3040 Oakwood Hills Ln,3.0,3.0,10019.0,450000.0
841,single_family,1971.0,208 Brampton Rd,3.0,2.0,20038.0,374000.0
842,single_family,1960.0,107 Boundary Ln,3.0,2.0,15682.0,235000.0
843,single_family,1940.0,830 Freemason St,2.0,2.0,436.0,145000.0
844,single_family,1965.0,8106 E Circle Dr,3.0,1.0,24394.0,210000.0
845,single_family,1971.0,3900 Vienna Dr,4.0,2.0,21780.0,179900.0
846,land,,1607 Campfire Dr,,0.0,60984.0,69000.0
847,single_family,1952.0,2026 Berea Ave,3.0,1.0,8276.0,150000.0
848,single_family,1974.0,1810 Tarklin Valley Rd,3.0,2.0,409464.0,275000.0
849,land,,5412 Neubert Springs Rd,,0.0,24394.0,49900.0
850,single_family,1985.0,3113 Topside Rd,3.0,3.0,148104.0,579900.0
851,single_family,2022.0,Westland Sta Lot 21,3.0,3.0,4792.0,552062.0
852,single_family,2007.0,1734 Bonnie Roach Ln,4.0,4.0,8712.0,640000.0
853,single_family,1988.0,1208 Boyington Dr,3.0,3.0,18731.0,385000.0
854,single_family,1899.0,1223 Delaware Ave,3.0,1.0,4356.0,30000.0
855,condos,2008.0,2119 Fig Tree Way,2.0,2.0,,287500.0
856,single_family,2005.0,2316 Dawns Pass,3.0,4.0,40511.0,699900.0
857,single_family,1929.0,7706 Grove Rd,2.0,1.0,23087.0,210000.0
858,single_family,1922.0,2607 Buffat Mill Rd,2.0,2.0,23522.0,239900.0
859,single_family,2015.0,3959 Mountain Vista Rd,3.0,3.0,20909.0,374900.0
860,condos,1991.0,830 Farragut Commons Dr,2.0,3.0,1742.0,340000.0
861,single_family,2018.0,1113 Hamilton Farm Ln,4.0,3.0,8712.0,550000.0
862,single_family,2019.0,12406 Waterslea Ln,5.0,5.0,1742.0,1750000.0
863,condos,1978.0,7914 Gleason Dr Apt 1080,3.0,2.0,,280000.0
864,condos,2001.0,220 Timbercreek Way,2.0,2.0,4113.0,254900.0
865,single_family,1940.0,345 NW Murray Rd,3.0,1.0,43560.0,145000.0
866,single_family,1965.0,8704 SW Cranwood Dr,3.0,2.0,16117.0,399900.0
867,single_family,2022.0,9701 Walking Stick Dr,5.0,4.0,10890.0,639900.0
868,single_family,2008.0,12132 Inglecrest Ln,5.0,4.0,8712.0,964000.0
869,single_family,1899.0,706 Luttrell St,4.0,4.0,4792.0,525000.0
870,single_family,2012.0,431 Burney Cir,4.0,3.0,10019.0,749900.0
871,single_family,1998.0,2304 Choto Rd,4.0,4.0,77101.0,699000.0
872,single_family,1994.0,9917 W Emory Rd,4.0,6.0,557568.0,1490000.0
873,single_family,2020.0,3048 Creekbend Ln,3.0,3.0,5663.0,399900.0
874,single_family,1955.0,3825 Terrace View Dr,3.0,2.0,19166.0,204900.0
875,single_family,2005.0,955 Garrison Ridge Blvd,4.0,3.0,11761.0,554000.0
876,single_family,1994.0,9954 Martha Knight Cir,3.0,2.0,9148.0,345000.0
877,single_family,1979.0,11413 Hickory Springs Dr,4.0,3.0,26572.0,468000.0
878,single_family,1956.0,5616 NW Davida Rd,4.0,3.0,20038.0,294900.0
879,single_family,1981.0,6720 Ridgeview Rd,5.0,4.0,94090.0,599900.0
880,single_family,1979.0,2008 Marshy Swamp Pt,3.0,3.0,29185.0,325000.0
881,single_family,2001.0,4836 Garfield Terrace Dr,5.0,5.0,15246.0,500000.0
882,farm,,11120 Hardin Valley Rd,,0.0,90605.0,249000.0
883,single_family,2020.0,3028 Spencer Ridge Ln,4.0,3.0,2614.0,497500.0
884,single_family,1971.0,8432 Falcon Dr,3.0,2.0,10019.0,284900.0
885,single_family,1930.0,518 Mimosa Ave,2.0,1.0,8276.0,215000.0
886,single_family,1899.0,5723 Tell Mynatt Rd,3.0,2.0,637283.0,429900.0
887,land,,Tell Mynatt Rd,,0.0,524027.0,209900.0
888,single_family,2022.0,1133 Snowy Peak Ln,4.0,4.0,7841.0,649900.0
889,single_family,2016.0,713 Briarstone Ln,3.0,3.0,10019.0,649999.0
890,single_family,2003.0,11913 Grigsby Chapel Rd,4.0,3.0,18295.0,599900.0
891,single_family,1959.0,8104 NW Hayden Dr,3.0,3.0,24829.0,495000.0
892,single_family,2022.0,1506 Ridge Climber Rd,5.0,4.0,6534.0,644900.0
893,single_family,2001.0,3415 Hubbs Crossing Ln,4.0,5.0,16553.0,689900.0
894,single_family,1997.0,7904 Debra Dr,3.0,4.0,22651.0,649900.0
895,single_family,1935.0,4636 Beaver Ridge Rd,3.0,3.0,101059.0,475000.0
896,single_family,1954.0,1601 Wandering Rd,3.0,2.0,14810.0,275000.0
897,single_family,1940.0,2505 Buffat Mill Rd,4.0,2.0,10890.0,175000.0
898,single_family,1910.0,2356 Linden Ave,3.0,1.0,8276.0,119900.0
899,multi_family,1930.0,520 Polk St,,,5800.0,495000.0
900,single_family,2020.0,8427 Zinc Rd,4.0,4.0,13068.0,785000.0
901,single_family,1940.0,5701 Aster Rd,2.0,1.0,6098.0,180000.0
902,single_family,1920.0,1349 Armstrong Ave,4.0,3.0,31799.0,750000.0
903,single_family,2001.0,5512 Fenway Ln,3.0,2.0,9148.0,332500.0
904,single_family,2022.0,1141 Snowy Peak Ln,5.0,4.0,12197.0,679900.0
905,land,,Barnsley Rd,,0.0,23522.0,275000.0
906,single_family,1952.0,2028 NW Chillicothe St,3.0,2.0,7405.0,225000.0
907,land,,1104 England Dr,,0.0,7405.0,35000.0
908,single_family,1992.0,9309 Norlake Cir,4.0,3.0,13504.0,474900.0
909,single_family,2022.0,1741 Hickory Reserve Rd,4.0,4.0,7405.0,689900.0
910,single_family,1995.0,1124 Oak Haven Rd,4.0,3.0,11761.0,435000.0
911,multi_family,1982.0,5010 Obarr Rd,,,14900.0,361000.0
912,single_family,2002.0,12612 Ridgepath Ln,4.0,4.0,17424.0,865000.0
913,single_family,2022.0,1708 Hickory Reserve Rd,5.0,3.0,9583.0,719900.0
914,single_family,2022.0,7821 Beeler Farms Ln,3.0,2.0,7841.0,354900.0
915,single_family,2022.0,1137 Snowy Peak Ln,4.0,4.0,8276.0,719900.0
916,single_family,1953.0,8519 Old Rutledge Pike,3.0,2.0,26136.0,239900.0
917,single_family,1976.0,4541 Cobblestone Cir,4.0,4.0,44867.0,369900.0
918,single_family,2022.0,1702 Hickory Reserve Rd,3.0,3.0,10019.0,599900.0
919,single_family,2000.0,114 Ivy Mill Ct,3.0,2.0,436.0,365000.0
920,single_family,1930.0,4310 Holston Dr,2.0,1.0,8276.0,165000.0
921,single_family,2001.0,737 Colony Village Way,4.0,3.0,6534.0,289500.0
922,single_family,1945.0,3220 Barton St,2.0,1.0,8712.0,175000.0
923,single_family,1944.0,4006 SW Whitlow Ave,4.0,3.0,28314.0,874000.0
924,condos,1975.0,8526 Madrid Ct Unit 74,2.0,2.0,,195000.0
925,land,,Richmond Ave,,0.0,13939.0,27500.0
926,single_family,1920.0,8441 Old Middlebrook Pike,4.0,2.0,91912.0,639000.0
927,single_family,1950.0,2616 Martin Luther King Jr Ave,2.0,1.0,13939.0,119990.0
928,single_family,2017.0,7730 Lake Mountain Ln,3.0,3.0,436.0,425000.0
929,single_family,1954.0,4800 Green Meadow Ln,3.0,2.0,16117.0,325000.0
930,single_family,1926.0,5015 Holston Dr,4.0,3.0,95832.0,475000.0
931,single_family,2018.0,2329 Hickory Crest Ln,5.0,4.0,9148.0,640000.0
932,single_family,1960.0,200 Suburban Rd,5.0,3.0,24394.0,479999.0
933,single_family,1972.0,1819 Northwood Dr,3.0,3.0,13939.0,375000.0
934,single_family,1935.0,209 Richmond Ave,2.0,1.0,15682.0,129900.0
935,single_family,1947.0,5200 Holston Dr,3.0,2.0,23522.0,275000.0
936,land,,2748 Washington Ave,,0.0,11326.0,32500.0
937,single_family,1977.0,8621 High Lark Ln,4.0,3.0,32670.0,495000.0
938,single_family,2017.0,10854 Laurel Glade Ln,4.0,3.0,10019.0,575000.0
939,single_family,1999.0,8613 Charles Towne Ct,3.0,2.0,3920.0,340000.0
940,single_family,1975.0,504 Deep Hollow Ln,4.0,3.0,16553.0,240000.0
941,single_family,1963.0,11751 Black Rd,4.0,3.0,12632.0,370000.0
942,single_family,1950.0,4712 SW Sandy Ln,3.0,1.0,24829.0,209900.0
943,single_family,1930.0,934 W Oak Hill Ave,3.0,1.0,8712.0,115000.0
944,single_family,1986.0,7205 Westhampton Pl,4.0,3.0,32670.0,925000.0
945,single_family,2022.0,6125 Patrol Ln,7.0,3.0,6534.0,307815.0
946,single_family,2022.0,1049 Gothic Manor Ln,3.0,3.0,4356.0,550000.0
947,single_family,2018.0,9416 Island Creek Ln,4.0,3.0,10454.0,509000.0
948,farm,,Rocky Ln,,0.0,85813.0,99999.0
949,single_family,1960.0,8604 Kildare Dr,5.0,3.0,15682.0,319900.0
950,condos,2003.0,4723 Scepter Way,2.0,2.0,,215000.0
951,single_family,1950.0,2222 Island Home Ave,2.0,1.0,16988.0,295000.0
952,single_family,1955.0,521 N Wooddale Rd,2.0,1.0,18295.0,229900.0
953,single_family,1975.0,10021 Bluegrass Rd,4.0,2.0,15682.0,349900.0
954,single_family,2022.0,12636 Izzy Mule Ln,4.0,3.0,7405.0,629000.0
955,single_family,1974.0,7601 Mayes Chapel Rd,6.0,4.0,50094.0,479000.0
956,single_family,2017.0,1215 Carmel Rd,5.0,4.0,13939.0,875000.0
957,single_family,1940.0,2404 Cedar Ln,4.0,2.0,9583.0,254900.0
958,single_family,2020.0,2266 Nora Mae Rd,4.0,3.0,8712.0,509900.0
959,single_family,2003.0,6303 Quail Grove Ln,3.0,2.0,15246.0,271000.0
960,single_family,1980.0,10113 Oak Creek Ln,3.0,3.0,13939.0,360000.0
961,single_family,1954.0,5425 Lynnette Dr,4.0,2.0,24394.0,349900.0
962,single_family,1950.0,418 E Hillvale Turn,3.0,2.0,21344.0,689000.0
963,multi_family,1940.0,2635 Gaston Ave,,,6750.0,265000.0
964,single_family,1971.0,1005 Kevin Rd,4.0,3.0,18731.0,389900.0
965,land,,6905 Ridgeview Rd,,0.0,35719.0,75000.0
966,single_family,1932.0,3617 SE Alpine Dr,2.0,2.0,7405.0,360400.0
967,single_family,1972.0,944 Brantley Dr,4.0,3.0,18295.0,349900.0
968,single_family,1940.0,7421 Andersonville Pike,1.0,1.0,25265.0,135000.0
969,single_family,1930.0,1722 Wilson Rd,3.0,2.0,11326.0,225000.0
970,single_family,1920.0,231 E Anderson Ave,4.0,2.0,7405.0,350000.0
971,condos,1980.0,531 Henley St Ste 701,2.0,3.0,,1225000.0
972,single_family,2008.0,8006 Stone Hollow Dr,4.0,3.0,10019.0,429000.0
973,single_family,1998.0,512 Wyndham Hall Ln,3.0,3.0,6970.0,599900.0
974,single_family,1992.0,7903 Beaver Ridge Rd,5.0,8.0,456073.0,1500000.0
975,land,,McMillan Dr,,0.0,367646.0,199900.0
976,single_family,1965.0,1816 SW Chicadee Dr,4.0,3.0,43124.0,700000.0
977,single_family,1984.0,1737 Campfire Dr,3.0,3.0,17860.0,369000.0
978,condos,1994.0,1201 Laurel Ave Apt 207,3.0,2.0,,299900.0
979,single_family,1989.0,2038 Countryhill Ln,2.0,2.0,3485.0,65000.0
980,multi_family,1930.0,701 Redwine St,,,6500.0,205000.0
981,townhomes,2006.0,1121 Tree Top Way Apt 1424,3.0,3.0,,295000.0
982,single_family,1974.0,8035 Ball Camp Pike,2.0,4.0,25700.0,520000.0
983,land,,12218 Stone House Ln,,0.0,19602.0,89900.0
984,single_family,1955.0,3236 Lay Ave,3.0,1.0,10019.0,174990.0
985,single_family,1990.0,8510 Islandic St,3.0,2.0,2614.0,269900.0
986,single_family,2004.0,1271 Arborbrooke Dr,4.0,4.0,19166.0,1174500.0
987,single_family,2021.0,10309 Banjo Ln,3.0,3.0,7841.0,429000.0
988,single_family,2018.0,3812 Highview Ln,3.0,3.0,38768.0,419900.0
989,single_family,1992.0,213 Battle Front Trl,5.0,4.0,14810.0,699900.0
990,single_family,1999.0,1623 Maremont Rd,3.0,2.0,436.0,399900.0
991,single_family,1994.0,5508 Libby Way,2.0,2.0,436.0,205000.0
992,single_family,1997.0,7054 Yellow Oak Ln,3.0,3.0,20473.0,379000.0
993,single_family,1978.0,4704 Zirkle Dr,3.0,2.0,14375.0,290000.0
994,single_family,1995.0,1302 S Courtney Oak Ln,3.0,2.0,20473.0,374900.0
995,single_family,1993.0,719 Whitesburg Dr,3.0,3.0,10019.0,369900.0
996,single_family,2023.0,Bailey Landing Ln,3.0,2.0,9583.0,396759.0
997,single_family,2023.0,Hopson Hollow Rd,4.0,3.0,9583.0,450156.0
998,condos,1993.0,7305 Shalimar Point Way,3.0,2.0,,335000.0
999,single_family,1964.0,805 Goldfinch Ave,4.0,3.0,15682.0,230000.0
1000,single_family,2019.0,12630 Brass Lantern Ln,4.0,3.0,10454.0,899900.0
1001,single_family,1961.0,708 Barclay Dr,4.0,2.0,17860.0,305000.0
1002,single_family,1996.0,4272 Larigo Dr,3.0,2.0,9148.0,250000.0
1003,single_family,1983.0,409 Triple Crown Blvd,3.0,3.0,55321.0,475000.0
1004,single_family,1986.0,1232 Halifax Rd,3.0,3.0,13068.0,489900.0
1005,single_family,1910.0,2601 Holbrook Dr,3.0,2.0,13939.0,344900.0
1006,single_family,1955.0,5547 Woodburn Dr,3.0,2.0,16553.0,495000.0
1007,condos,1999.0,7229 Allison Way,2.0,2.0,,189900.0
1008,single_family,2001.0,1323 Pershing Hill Ln,4.0,3.0,871.0,474000.0
1009,single_family,2016.0,9964 Winding Hill Ln,4.0,3.0,16117.0,565000.0
1010,single_family,1988.0,6814 Shady Ln,4.0,5.0,43560.0,899900.0
1011,single_family,1964.0,4902 Mountaincrest Dr,4.0,4.0,52272.0,939000.0
1012,single_family,2022.0,Westland Sta Lot 23,3.0,3.0,4792.0,549900.0
1013,single_family,1997.0,10024 Longford Dr,4.0,3.0,45302.0,559000.0
1014,single_family,1989.0,8017 Texas Valley Rd,1.0,1.0,455202.0,349900.0
1015,single_family,1950.0,1213 Sunrose Rd,2.0,1.0,871.0,102900.0
1016,land,,933 Emory Church Rd,,0.0,52272.0,350000.0
1017,single_family,1999.0,1012 Paxton Dr,3.0,2.0,18295.0,425000.0
1018,single_family,2020.0,2923 Cardiff Castle Ln,4.0,3.0,7841.0,550000.0
1019,single_family,2021.0,5844 Rain Cloud Rd,3.0,3.0,5663.0,340000.0
1020,single_family,1994.0,5207 Swanner Rd,4.0,3.0,24829.0,465000.0
1021,single_family,2022.0,1321 Feather Rose Ln,5.0,3.0,8712.0,725000.0
1022,single_family,1930.0,2401 Holbrook Dr,2.0,2.0,13068.0,314900.0
1023,single_family,1983.0,1136 Harrogate Dr,3.0,4.0,6534.0,354900.0
1024,single_family,1977.0,5704 Wooded Acres Dr,3.0,3.0,436.0,295000.0
1025,single_family,1991.0,3601 Cloister Way,2.0,2.0,3485.0,249900.0
1026,single_family,2000.0,1226 Moses Ave,3.0,3.0,5663.0,269900.0
1027,single_family,2014.0,2012 Serene Cove Way,4.0,3.0,19166.0,599900.0
1028,single_family,2002.0,6712 Fantasia Rd,3.0,3.0,10454.0,436990.0
1029,single_family,1920.0,2016 Cecil Ave,2.0,2.0,436.0,205000.0
1030,single_family,2003.0,12630 Bayview Dr,5.0,5.0,19602.0,850000.0
1031,single_family,1978.0,1628 Capitol Blvd,3.0,3.0,18731.0,375000.0
1032,single_family,1980.0,7331 Homestead Dr,4.0,3.0,19166.0,425000.0
1033,single_family,1987.0,6705 Twin Creek Rd,3.0,3.0,114563.0,275000.0
1034,single_family,1996.0,10314 Highgate Cir,4.0,3.0,18295.0,364900.0
1035,single_family,2008.0,12108 Inglecrest Ln,5.0,5.0,19602.0,995000.0
1036,single_family,1972.0,1140 Park Hill Cir,5.0,3.0,27007.0,425000.0
1037,condos,2004.0,5255 Blue Star Dr,2.0,2.0,4773.0,220000.0
1038,single_family,1940.0,1801 Woodbine Ave,2.0,1.0,5663.0,150000.0
1039,single_family,1949.0,2139 Franklin Ln,3.0,2.0,23958.0,240000.0
